ID;Part;Cond;Block;Click;Rep;Tar_t;Click_t;PosX;PosY;Dist;Succ
225;5;Regular Edge;38;3;1;10:13:51.966;10:13:52.853;1396;590;9.394147114027968;1
226;5;Regular Edge;38;4;1;10:13:52.853;10:13:53.687;124;594;14.0089257261219;1
227;5;Regular Edge;38;5;1;10:13:53.687;10:13:54.383;757;496;8.06225774829855;1
228;5;Regular Edge;39;1;1;10:13:56.680;10:13:57.621;125;279;39.05444917035702;1
229;5;Regular Edge;39;2;1;10:13:57.621;10:13:58.556;107;436;22.677080940897135;1
230;5;Regular Edge;39;3;1;10:13:58.556;10:13:59.70;122;600;16.91892431568863;1
231;5;Regular Edge;39;4;1;10:13:59.70;10:13:59.407;126;740;22.5;0
232;5;Regular Edge;39;5;1;10:13:59.407;10:14:0.229;731;530;35.510561809129406;1
233;5;Regular Edge;40;1;1;10:14:2.517;10:14:3.400;111;258;16.070158679988197;1
234;5;Regular Edge;40;2;1;10:14:3.400;10:14:4.403;1407;744;24.005207768315607;0
235;5;Regular Edge;40;3;1;10:14:4.403;10:14:5.296;110;779;21.1482859825566;1
236;5;Regular Edge;40;4;1;10:14:5.296;10:14:6.56;1389;228;14.080127840328723;1
237;5;Regular Edge;40;5;1;10:14:6.56;10:14:6.628;739;512;16.278820596099706;1
238;5;Regular Edge;41;1;1;10:14:8.838;10:14:9.895;367;115;47.06644239795483;1
239;5;Regular Edge;41;2;1;10:14:9.895;10:14:10.856;336;882;16.91892431568863;1
240;5;Regular Edge;41;3;1;10:14:10.856;10:14:11.495;519;118;27.55449146690971;1
241;5;Regular Edge;41;4;1;10:14:11.495;10:14:12.214;508;880;17.67059704707229;1
242;5;Regular Edge;41;5;1;10:14:12.214;10:14:12.714;775;512;27.730849247724095;1
243;5;Regular Edge;42;1;2;10:14:14.994;10:14:15.948;360;105;40.697051490249265;1
244;5;Regular Edge;42;2;2;10:14:15.948;10:14:17.4;1208;884;28.217902119044926;1
245;5;Regular Edge;42;3;2;10:14:17.4;10:14:17.825;1183;112;3.0413812651491097;1
246;5;Regular Edge;42;4;2;10:14:17.825;10:14:18.620;327;884;7.826237921249264;1
247;5;Regular Edge;42;5;2;10:14:18.620;10:14:19.261;767;482;24.758836806279895;1
248;5;Regular Edge;43;1;2;10:14:21.945;10:14:22.838;533;113;41.00304866714181;1
249;5;Regular Edge;43;2;2;10:14:22.838;10:14:23.538;690;114;26.043233286210835;1
250;5;Regular Edge;43;3;2;10:14:23.538;10:14:24.38;844;113;8.0156097709407;1
251;5;Regular Edge;43;4;2;10:14:24.38;10:14:24.509;1006;103;9.7082439194738;1
252;5;Regular Edge;43;5;2;10:14:24.509;10:14:25.190;750;504;4;1
253;5;Regular Edge;44;1;2;10:14:27.484;10:14:28.399;532;902;42.547032799009614;0
254;5;Regular Edge;44;2;2;10:14:28.399;10:14:29.416;662;903;15.628499608087784;0
255;5;Regular Edge;44;3;2;10:14:29.416;10:14:29.922;845;894;11.10180165558726;1
256;5;Regular Edge;44;4;2;10:14:29.922;10:14:30.385;990;891;18.33712082089225;1
257;5;Regular Edge;44;5;2;10:14:30.385;10:14:31.43;757;495;8.602325267042627;1
258;5;Regular Edge;45;1;2;10:14:33.258;10:14:34.193;1386;276;34.03307215048327;1
259;5;Regular Edge;45;2;2;10:14:34.193;10:14:34.690;1383;468;54.18717560456533;1
260;5;Regular Edge;45;3;2;10:14:34.690;10:14:34.990;1393;584;5.852349955359813;1
261;5;Regular Edge;45;4;2;10:14:34.990;10:14:35.397;1393;727;31.48412298286233;1
262;5;Regular Edge;45;5;2;10:14:35.397;10:14:36.2;760;495;11.180339887498949;1
263;5;Regular Edge;46;1;2;10:14:38.296;10:14:39.361;1157;899;25.71478174124758;1
264;5;Regular Edge;46;2;2;10:14:39.361;10:14:40.435;1159;123;23.47871376374779;1
265;5;Regular Edge;46;3;2;10:14:40.435;10:14:41.258;972;890;36.08670115153226;1
266;5;Regular Edge;46;4;2;10:14:41.258;10:14:41.887;1006;106;6.800735254367722;1
267;5;Regular Edge;46;5;2;10:14:41.887;10:14:42.590;774;487;27.294688127912362;1
268;5;Regular Edge;47;1;2;10:14:44.891;10:14:46.86;121;273;32.14420632089086;1
269;5;Regular Edge;47;2;2;10:14:46.86;10:14:47.92;1398;259;19.981241202688086;1
270;5;Regular Edge;47;3;2;10:14:47.92;10:14:47.729;115;424;10.307764064044152;1
271;5;Regular Edge;47;4;2;10:14:47.729;10:14:48.472;1399;382;34.00367627183861;1
272;5;Regular Edge;47;5;2;10:14:48.472;10:14:49.149;756;503;6.708203932499369;1
273;5;Regular Edge;48;1;2;10:14:51.404;10:14:52.540;1408;723;40.56168142471414;0
274;5;Regular Edge;48;2;2;10:14:52.540;10:14:53.460;111;764;6.18465843842649;1
275;5;Regular Edge;48;3;2;10:14:53.460;10:14:54.120;1397;593;11.800423721205947;1
276;5;Regular Edge;48;4;2;10:14:54.120;10:14:54.863;119;627;41.512046444375635;1
277;5;Regular Edge;48;5;2;10:14:54.863;10:14:55.352;756;489;12.529964086141668;1
278;5;Regular Edge;49;1;2;10:14:57.552;10:14:58.560;135;264;31.468237955119125;0
279;5;Regular Edge;49;2;2;10:14:58.560;10:14:59.480;124;449;36.840874039577294;1
280;5;Regular Edge;49;3;2;10:14:59.480;10:15:0.140;109;634;48.12743500333256;1
281;5;Regular Edge;49;4;2;10:15:0.140;10:15:0.533;126;728;32.89756829919196;0
282;5;Regular Edge;49;5;2;10:15:0.533;10:15:1.316;758;504;8.94427190999916;1
283;5;Regular Edge;50;1;2;10:15:3.663;10:15:4.667;115;267;25.124689052802225;1
284;5;Regular Edge;50;2;2;10:15:4.667;10:15:5.710;1378;729;30.516389039334257;1
