Part;Cond;Block;Trial;Click;Tar_t;Click_t;PosX;PosY;Dist;Succ
3;0;2;2;4;30-04-2018 13:59:43:207;30-04-2018 13:59:42:371;1388;250;8.015609771;1
3;0;2;2;5;30-04-2018 13:59:43:906;30-04-2018 13:59:43:207;751;508;8.062257748;1
3;0;3;2;1;30-04-2018 13:59:46:284;30-04-2018 13:59:45:411;486;92;21.36000936;0
3;0;3;2;2;30-04-2018 13:59:47:278;30-04-2018 13:59:46:284;685;107;21.70829335;1
3;0;3;2;3;30-04-2018 13:59:47:957;30-04-2018 13:59:47:278;831;112;5.024937811;1
3;0;3;2;4;30-04-2018 13:59:48:575;30-04-2018 13:59:47:957;1009;109;3.640054945;1
3;0;3;2;5;30-04-2018 13:59:49:430;30-04-2018 13:59:48:575;759;492;12.04159458;1
3;0;4;2;1;30-04-2018 13:59:51:508;30-04-2018 13:59:50:813;495;879;9.013878189;1
3;0;4;2;2;30-04-2018 13:59:52:29;30-04-2018 13:59:51:508;672;897;12.41974235;1
3;0;4;2;3;30-04-2018 13:59:52:493;30-04-2018 13:59:52:29;852;895;17.67059705;1
3;0;4;2;4;30-04-2018 13:59:52:946;30-04-2018 13:59:52:493;1009;881;6.576473219;1
3;0;4;2;5;30-04-2018 13:59:53:584;30-04-2018 13:59:52:946;753;508;8.544003745;1
3;0;5;2;1;30-04-2018 13:59:56:375;30-04-2018 13:59:55:437;106;223;20.08108563;1
3;0;5;2;2;30-04-2018 13:59:57:151;30-04-2018 13:59:56:375;117;392;22.45551157;1
3;0;5;2;3;30-04-2018 13:59:57:599;30-04-2018 13:59:57:151;122;575;14.53444185;1
3;0;5;2;4;30-04-2018 13:59:58:43;30-04-2018 13:59:57:599;116;743;15.4029218;1
3;0;5;2;5;30-04-2018 13:59:58:642;30-04-2018 13:59:58:43;781;485;34.43835072;1
3;0;6;2;1;30-04-2018 14:0:1:157;30-04-2018 14:0:0:375;1391;256;14.43086969;1
3;0;6;2;2;30-04-2018 14:0:1:585;30-04-2018 14:0:1:157;1396;401;15.53222457;1
3;0;6;2;3;30-04-2018 14:0:2:67;30-04-2018 14:0:1:585;1388;564;22.00568108;1
3;0;6;2;4;30-04-2018 14:0:2:515;30-04-2018 14:0:2:67;1391;733;25.24381112;1
3;0;6;2;5;30-04-2018 14:0:3:144;30-04-2018 14:0:2:515;741;501;9.055385138;1
3;0;7;2;1;30-04-2018 14:0:5:791;30-04-2018 14:0:4:716;344;104;25.46075411;1
3;0;7;2;2;30-04-2018 14:0:6:671;30-04-2018 14:0:5:791;345;890;25.12468905;1
3;0;7;2;3;30-04-2018 14:0:7:351;30-04-2018 14:0:6:671;527;107;35.42950748;1
3;0;7;2;4;30-04-2018 14:0:8:40;30-04-2018 14:0:7:351;534;887;42.00297609;1
3;0;7;2;5;30-04-2018 14:0:8:718;30-04-2018 14:0:8:40;757;495;8.602325267;1
3;0;8;2;1;30-04-2018 14:0:11:798;30-04-2018 14:0:10:239;1183;876;11.88486432;1
3;0;8;2;2;30-04-2018 14:0:12:599;30-04-2018 14:0:11:798;1190;105;12.5;1
3;0;8;2;3;30-04-2018 14:0:13:404;30-04-2018 14:0:12:599;1006;894;6.800735254;1
3;0;8;2;4;30-04-2018 14:0:14:134;30-04-2018 14:0:13:404;1017;103;13.08625233;1
3;0;8;2;5;30-04-2018 14:0:14:821;30-04-2018 14:0:14:134;769;496;19.41648784;1
3;0;9;2;1;30-04-2018 14:0:17:381;30-04-2018 14:0:16:467;103;238;10.30776406;1
3;0;9;2;2;30-04-2018 14:0:18:224;30-04-2018 14:0:17:381;1386;250;8.139410298;1
3;0;9;2;3;30-04-2018 14:0:19:54;30-04-2018 14:0:18:224;115;414;2.5;1
3;0;9;2;4;30-04-2018 14:0:19:805;30-04-2018 14:0:19:54;1397;393;23.04886114;1
3;0;9;2;5;30-04-2018 14:0:20:455;30-04-2018 14:0:19:805;752;496;4.472135955;1
3;0;10;2;1;30-04-2018 14:0:24:907;30-04-2018 14:0:22:98;1388;776;18.00694311;1
3;0;10;2;2;30-04-2018 14:0:25:739;30-04-2018 14:0:24:907;113;765;7.017834424;1
3;0;10;2;3;30-04-2018 14:0:26:502;30-04-2018 14:0:25:739;1411;573;26.856098;0
3;0;10;2;4;30-04-2018 14:0:27:365;30-04-2018 14:0:26:502;106;593;9.552486587;1
