Part;Cond;Block;Trial;Click;Tar_t;Click_t;PosX;PosY;Dist;Succ
3;1;7;5;2;30-04-2018 14:11:24:32;30-04-2018 14:11:23:67;324;864;20.39607805;1
3;1;7;5;3;30-04-2018 14:11:24:914;30-04-2018 14:11:24:32;512;66;20.22374842;1
3;1;7;5;4;30-04-2018 14:11:25:759;30-04-2018 14:11:24:914;511;841;19.23538406;1
3;1;7;5;5;30-04-2018 14:11:26:307;30-04-2018 14:11:25:759;739;456;11.01135777;1
3;1;8;5;1;30-04-2018 14:11:40:680;30-04-2018 14:11:27:680;1179;859;15.03329638;1
3;1;8;5;2;30-04-2018 14:11:41:618;30-04-2018 14:11:40:680;1174;50;19.92485885;1
3;1;8;5;3;30-04-2018 14:11:42:474;30-04-2018 14:11:41:618;1007;859;15.03329638;1
3;1;8;5;4;30-04-2018 14:11:43:309;30-04-2018 14:11:42:474;1007;46;23.02172887;1
3;1;8;5;5;30-04-2018 14:11:43:916;30-04-2018 14:11:43:309;752;476;19.60229578;1
3;1;9;5;1;30-04-2018 14:11:47:856;30-04-2018 14:11:46:637;105;199;7.516648189;1
3;1;9;5;2;30-04-2018 14:11:48:823;30-04-2018 14:11:47:856;1399;192;13.20984481;1
3;1;9;5;3;30-04-2018 14:11:49:543;30-04-2018 14:11:48:823;102;373;10.79351657;1
3;1;9;5;4;30-04-2018 14:11:50:326;30-04-2018 14:11:49:543;1409;367;21.78302091;1
3;1;9;5;5;30-04-2018 14:11:50:965;30-04-2018 14:11:50:326;740;467;14.5;1
3;1;10;5;1;30-04-2018 14:11:53:749;30-04-2018 14:11:52:594;1402;694;25.10975906;1
3;1;10;5;2;30-04-2018 14:11:54:502;30-04-2018 14:11:53:749;77;706;36.5034245;1
3;1;10;5;3;30-04-2018 14:11:55:409;30-04-2018 14:11:54:502;1401;545;13.72953022;1
3;1;10;5;4;30-04-2018 14:11:56:149;30-04-2018 14:11:55:409;80;530;34.82097069;1
