Part;Cond;Block;Trial;Click;Tar_t;Click_t;PosX;PosY;Dist;Succ
1;0;3;5;1;30-04-2018 13:31:38:699;30-04-2018 13:31:37:887;501;115;9.340770846;1
1;0;3;5;2;30-04-2018 13:31:39:617;30-04-2018 13:31:38:699;680;102;19.13765921;1
1;0;3;5;3;30-04-2018 13:31:39:993;30-04-2018 13:31:39:617;868;120;32.86715686;1
1;0;3;5;4;30-04-2018 13:31:40:365;30-04-2018 13:31:39:993;1025;120;18.58090418;1
1;0;3;5;5;30-04-2018 13:31:40:946;30-04-2018 13:31:40:365;763;515;19.84943324;1
1;0;4;5;1;30-04-2018 13:31:43:102;30-04-2018 13:31:42:551;517;885;25.12468905;1
1;0;4;5;2;30-04-2018 13:31:43:391;30-04-2018 13:31:43:102;662;890;3.201562119;1
1;0;4;5;3;30-04-2018 13:31:43:742;30-04-2018 13:31:43:391;850;888;14.00892573;1
1;0;4;5;4;30-04-2018 13:31:44:17;30-04-2018 13:31:43:742;1001;882;8.902246907;1
1;0;4;5;5;30-04-2018 13:31:44:678;30-04-2018 13:31:44:17;772;498;22.09072203;1
1;0;5;5;1;30-04-2018 13:31:47:66;30-04-2018 13:31:46:109;119;255;14.53444185;1
1;0;5;5;2;30-04-2018 13:31:47:374;30-04-2018 13:31:47:66;120;427;15.00833102;1
1;0;5;5;3;30-04-2018 13:31:47:664;30-04-2018 13:31:47:374;119;581;8.200609733;1
1;0;5;5;4;30-04-2018 13:31:48:4;30-04-2018 13:31:47:664;111;749;9.124143795;1
1;0;5;5;5;30-04-2018 13:31:48:511;30-04-2018 13:31:48:4;768;534;38.47076812;1
1;0;6;5;1;30-04-2018 13:31:50:409;30-04-2018 13:31:49:896;1387;298;56.0022321;1
1;0;6;5;2;30-04-2018 13:31:50:711;30-04-2018 13:31:50:409;1401;441;30.1869177;0
1;0;6;5;3;30-04-2018 13:31:51:68;30-04-2018 13:31:50:711;1385;612;26.11991577;1
1;0;6;5;4;30-04-2018 13:31:51:400;30-04-2018 13:31:51:68;1396;741;19.00657781;1
1;0;6;5;5;30-04-2018 13:31:52:108;30-04-2018 13:31:51:400;738;502;12.16552506;1
1;0;7;5;1;30-04-2018 13:31:54:827;30-04-2018 13:31:53:670;358;102;39.42397748;1
1;0;7;5;2;30-04-2018 13:31:55:578;30-04-2018 13:31:54:827;348;887;28.00446393;1
1;0;7;5;3;30-04-2018 13:31:56:88;30-04-2018 13:31:55:578;509;121;19.00657781;1
1;0;7;5;4;30-04-2018 13:31:56:667;30-04-2018 13:31:56:88;494;882;5.852349955;1
1;0;7;5;5;30-04-2018 13:31:57:144;30-04-2018 13:31:56:667;797;512;48.50773134;1
1;0;8;5;1;30-04-2018 13:31:59:724;30-04-2018 13:31:58:708;1163;896;19.00657781;1
1;0;8;5;2;30-04-2018 13:32:0:273;30-04-2018 13:31:59:724;1198;112;18.00694311;1
1;0;8;5;3;30-04-2018 13:32:0:892;30-04-2018 13:32:0:273;1017;887;9.013878189;1
1;0;8;5;4;30-04-2018 13:32:1:432;30-04-2018 13:32:0:892;1041;120;33.84154252;1
1;0;8;5;5;30-04-2018 13:32:2:90;30-04-2018 13:32:1:432;757;505;8.602325267;1
1;0;9;5;1;30-04-2018 13:32:4:642;30-04-2018 13:32:3:686;119;275;33.63406012;1
1;0;9;5;2;30-04-2018 13:32:5:349;30-04-2018 13:32:4:642;1385;292;50.06246099;1
1;0;9;5;3;30-04-2018 13:32:6:524;30-04-2018 13:32:5:349;120;441;28.02231254;1
1;0;9;5;4;30-04-2018 13:32:7:298;30-04-2018 13:32:6:524;1387;415;1.118033989;1
1;0;9;5;5;30-04-2018 13:32:7:972;30-04-2018 13:32:7:298;747;522;22.20360331;1
1;0;10;5;1;30-04-2018 13:32:10:523;30-04-2018 13:32:9:558;1386;773;15.07481343;1
1;0;10;5;2;30-04-2018 13:32:11:326;30-04-2018 13:32:10:523;110;787;29.10755916;1
1;0;10;5;3;30-04-2018 13:32:11:963;30-04-2018 13:32:11:326;1379;567;20.8146583;1
1;0;10;5;4;30-04-2018 13:32:12:613;30-04-2018 13:32:11:963;120;588;7.762087348;1
